"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3138665";"QUININE ETHYLCARBONATE";"0";"396.49";"0";"4.35";"quinine-ethyl-carbonate";"C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12";"Hit score";"'='";"0.1489";"";"";"";"N=2 (0.217736544,0.080072409)";"";"";"";"";"";"False";"CHEMBL4303811";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in Vero cells at MOI 0.08 after 48 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL3307520"
"CHEMBL1690";"HYDROXYCHLOROQUINE SULFATE";"4";"433.96";"0";"3.78";"Hydroxychloroquine Sulfate";"CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O";"Hit score";"'='";"0.5553";"";"";"";"N=2 (0.742183898,0.368346617)";"";"";"";"";"";"False";"CHEMBL4303811";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in Vero cells at MOI 0.08 after 48 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL3307520"
"CHEMBL588046";"QUININE HYDROCHLORIDE";"4";"360.89";"0";"3.17";"Quinine hydrochloride";"C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl";"Hit score";"'='";"0.1073";"";"";"";"N=2 (0.168747786,0.045882357)";"";"";"";"";"";"False";"CHEMBL4303811";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in Vero cells at MOI 0.08 after 48 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL3307520"
"CHEMBL2107333";"DIMETHYL FUMARATE";"4";"144.13";"0";"-0.11";"Dimethyl fumarate";"COC(=O)/C=C/C(=O)OC";"Hit score";"'='";"0.1078";"";"";"";"N=2 (0.225414345,-0.009837224)";"";"";"";"";"";"False";"CHEMBL4303811";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in Vero cells at MOI 0.08 after 48 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Chlorocebus aethiops";"None";"None";"Vero";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL3307520"
"CHEMBL1200515";"DESERPIDINE";"4";"578.66";"1";"4.16";"deserpidine";"COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC";"Hit score";"'='";"0.0138";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL953";"ENTACAPONE";"4";"305.29";"0";"1.78";"Entacapone";"CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1";"Hit score";"'='";"0.1988";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL2147777";"TENELIGLIPTIN";"3";"426.59";"0";"1.57";"Teneligliptin";"Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1";"Hit score";"'='";"0.3043";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL35228";"PYRONARIDINE";"3";"518.06";"2";"6.09";"4-[(7-chloro-2-methoxybenzo[b][1,5]naphthyridin-10-yl)amino]-2,6-bis(pyrrolidin-1-ylmethyl)phenol";"COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1";"Hit score";"'='";"0.01775";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL370252";"FLUMEQUINE";"0";"261.25";"0";"2.35";"flumequine";"CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23";"Hit score";"'='";"0.08092";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL404108";"LUMIRACOXIB";"4";"293.73";"0";"4.16";"Lumiracoxib";"Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1";"Hit score";"'='";"0.03253";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL6437";"MIANSERIN";"4";"264.37";"0";"3.08";"mianserin";"CN1CCN2c3ccccc3Cc3ccccc3C2C1";"Hit score";"'='";"0.2217";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL408513";"BELINOSTAT";"4";"318.35";"0";"2.01";"Belinostat";"O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO";"Hit score";"'='";"-0.02011";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL3545311";"BRIGATINIB";"4";"584.11";"2";"5.09";"brigatinib";"COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1";"Hit score";"'='";"0.1463";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1397";"POSACONAZOLE";"4";"700.79";"2";"4.57";"Posaconazole";"CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O";"Hit score";"'='";"0.1108";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL603";"ZAFIRLUKAST";"4";"575.69";"2";"5.70";"Zafirlukast";"COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12";"Hit score";"'='";"0.1738";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL601";"AMINOLEVULINIC ACID";"4";"131.13";"0";"-0.62";"5-Aminolevulinic acid";"NCC(=O)CCC(=O)O";"Hit score";"'='";"0.04501";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1085";"ACETOPHENAZINE";"4";"411.57";"0";"3.49";"acetophenazine";"CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2";"Hit score";"'='";"0.1549";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL617";"CEPHALOTHIN";"4";"396.45";"0";"0.59";"Cephalothin";"CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1";"Hit score";"'='";"0.1524";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL240597";"CHENODIOL";"4";"392.58";"0";"4.48";"chenodeoxycholic-acid";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O";"Hit score";"'='";"0.2031";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1741134";"PICOSULFURIC ACID";"4";"437.45";"0";"2.63";"Picosulfate";"O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1";"Hit score";"'='";"0.001463";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL3989837";"CEPHAPIRIN BENZATHINE";"0";"1087.29";"0";"0.48";"Cephapirin Benzathine";"CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.c1ccc(CNCCNCc2ccccc2)cc1";"Hit score";"'='";"0.1882";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1413";"CICLOPIROX";"4";"207.27";"0";"2.44";"Ciclopirox";"Cc1cc(C2CCCCC2)n(O)c(=O)c1";"Hit score";"'='";"0.151";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL685";"MEBENDAZOLE";"4";"295.30";"0";"2.97";"Mebendazole";"COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1";"Hit score";"'='";"0.2334";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1329455";"MOLSIDOMINE";"4";"242.24";"0";"0.09";"Molsidomine";"CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1";"Hit score";"'='";"0.2896";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL2074972";"BENIDIPINE";"3";"505.57";"1";"4.21";"Benidipine";"COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1";"Hit score";"'='";"0.1919";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL1200368";"BENTIROMIDE";"4";"404.42";"0";"3.07";"Bentiromide";"O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1";"Hit score";"'='";"0.2686";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL512351";"BETRIXABAN";"4";"451.91";"0";"4.14";"Betrixaban";"COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1";"Hit score";"'='";"0.004778";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL188921";"BUFLOMEDIL";"0";"307.39";"0";"2.77";"BUFLOMEDIL";"COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1";"Hit score";"'='";"0.1285";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL37858";"SARAFLOXACIN";"0";"385.37";"0";"2.38";"Sarafloxacin";"O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O";"Hit score";"'='";"0.1378";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL188185";"BUNAZOSIN";"3";"373.46";"0";"2.07";"bunazosin";"CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1";"Hit score";"'='";"0.02603";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL345714";"ACIPIMOX";"4";"154.12";"0";"-0.28";"Acipimox";"Cc1cnc(C(=O)O)c[n+]1[O-]";"Hit score";"'='";"0.138";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
"CHEMBL550936";"BALAPIRAVIR";"2";"494.51";"1";"1.70";"Balapiravir";"CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C";"Hit score";"'='";"0.3201";"";"";"";"";"";"";"";"";"";"False";"CHEMBL4303810";"Antiviral activity against SARS-CoV-2 (USA-WA1/2020 strain) measured by imaging in HRCE cells at MOI 0.4 after 96 hrs (reported as hit score from 0-1 for on-disease vs off-disease activity: scores >0.6 considered hits)";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"HRCE";"None";"CHEMBL4303835";"SARS-CoV-2";"Severe acute respiratory syndrome coronavirus 2";"ORGANISM";"CHEMBL4303122";"52";"SARS-CoV-2 Screening Data";"";"2020";"CHEMBL4303839"
